,id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
12528,S44,19,Hombre,izquierda,2,0,visual,0,VP,90.0,135.0,,,,,,frecuente,4.160141000000294,0,
12529,S44,19,Hombre,izquierda,2,0,visual,1,EXP,0.0,135.0,,,,,,frecuente,1.364743800000724,1,
12530,S44,19,Hombre,izquierda,2,0,visual,2,VP,0.0,45.0,,,,,,raro,1.825594300000376,1,
12531,S44,19,Hombre,izquierda,2,0,visual,3,VP,90.0,135.0,,,,,,frecuente,1.3192046000003756,0,
12532,S44,19,Hombre,izquierda,2,0,visual,4,EXP,90.0,45.0,,,,,,raro,2.994023399998696,0,
12533,S44,19,Hombre,izquierda,2,0,visual,5,EXP,90.0,45.0,,,,,,frecuente,1.6157029999994847,1,
12534,S44,19,Hombre,izquierda,2,0,visual,6,EXP,0.0,135.0,,,,,,raro,1.4066176999986055,0,
12535,S44,19,Hombre,izquierda,2,0,visual,7,VP,0.0,45.0,,,,,,frecuente,1.822509000001446,0,
12536,S44,19,Hombre,izquierda,2,1,auditory,0,,,,EXP,1600.0,100.0,,,frecuente,0.9796190000015486,1,
12537,S44,19,Hombre,izquierda,2,1,auditory,1,,,,EXP,1000.0,160.0,,,raro,2.565202599998884,0,
12538,S44,19,Hombre,izquierda,2,1,auditory,2,,,,VP,1600.0,160.0,,,frecuente,0.7884838999998465,0,
12539,S44,19,Hombre,izquierda,2,1,auditory,3,,,,VP,1600.0,160.0,,,frecuente,0.7771140999975614,0,
12540,S44,19,Hombre,izquierda,2,1,auditory,4,,,,VP,1000.0,100.0,,,frecuente,0.5855550000014773,0,
12541,S44,19,Hombre,izquierda,2,1,auditory,5,,,,EXP,1000.0,160.0,,,frecuente,0.7868445999993128,1,
12542,S44,19,Hombre,izquierda,2,1,auditory,6,,,,EXP,1600.0,100.0,,,frecuente,0.5905320000019856,1,
12543,S44,19,Hombre,izquierda,2,1,auditory,7,,,,VP,1000.0,100.0,,,raro,0.4646002000008593,1,
13424,S45,19,Mujer,derecha,2,0,visual,0,EXP,90.0,135.0,,,,,,raro,2.7820942999678664,0,
13425,S45,19,Mujer,derecha,2,0,visual,1,EXP,90.0,135.0,,,,,,frecuente,1.7510915999882857,1,
13426,S45,19,Mujer,derecha,2,0,visual,2,VP,90.0,45.0,,,,,,raro,0.6002804999588989,1,
13427,S45,19,Mujer,derecha,2,0,visual,3,VP,0.0,135.0,,,,,,frecuente,0.9851021000067705,0,
13428,S45,19,Mujer,derecha,2,0,visual,4,EXP,0.0,45.0,,,,,,frecuente,0.3589100000099279,1,
13429,S45,19,Mujer,derecha,2,0,visual,5,VP,0.0,135.0,,,,,,raro,0.8744851999799721,1,
13430,S45,19,Mujer,derecha,2,0,visual,6,EXP,0.0,45.0,,,,,,frecuente,1.2693547999951988,1,
13431,S45,19,Mujer,derecha,2,0,visual,7,VP,90.0,45.0,,,,,,frecuente,0.223801199987065,0,
13432,S45,19,Mujer,derecha,2,1,auditory,0,,,,EXP,1600.0,100.0,,,frecuente,0.94986739999149,1,
13433,S45,19,Mujer,derecha,2,1,auditory,1,,,,EXP,1600.0,100.0,,,frecuente,0.4900471000000834,1,
13434,S45,19,Mujer,derecha,2,1,auditory,2,,,,VP,1600.0,160.0,,,raro,0.5282733000349253,1,
13435,S45,19,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,100.0,,,frecuente,0.5945019000209868,0,
13436,S45,19,Mujer,derecha,2,1,auditory,4,,,,EXP,1000.0,160.0,,,frecuente,0.4039575000060722,1,
13437,S45,19,Mujer,derecha,2,1,auditory,5,,,,EXP,1000.0,160.0,,,frecuente,0.3146847999887541,1,
13438,S45,19,Mujer,derecha,2,1,auditory,6,,,,VP,1600.0,160.0,,,raro,0.3493976999889128,1,
13439,S45,19,Mujer,derecha,2,1,auditory,7,,,,VP,1000.0,100.0,,,frecuente,0.476232000044547,0,
14320,S46,18,Mujer,derecha,2,0,visual,0,VP,0.0,135.0,,,,,,frecuente,3.5204004999250174,0,
14321,S46,18,Mujer,derecha,2,0,visual,1,EXP,90.0,135.0,,,,,,raro,2.030593800125644,0,
14322,S46,18,Mujer,derecha,2,0,visual,2,VP,90.0,45.0,,,,,,raro,2.620087999850512,1,
14323,S46,18,Mujer,derecha,2,0,visual,3,EXP,0.0,45.0,,,,,,frecuente,0.4060796999838203,1,
14324,S46,18,Mujer,derecha,2,0,visual,4,VP,0.0,135.0,,,,,,frecuente,0.8329331001732498,0,
14325,S46,18,Mujer,derecha,2,0,visual,5,EXP,90.0,135.0,,,,,,raro,0.8488459999207407,0,
14326,S46,18,Mujer,derecha,2,0,visual,6,EXP,0.0,45.0,,,,,,frecuente,1.089186399942264,1,
14327,S46,18,Mujer,derecha,2,0,visual,7,VP,90.0,45.0,,,,,,frecuente,1.9660821999423208,0,
14328,S46,18,Mujer,derecha,2,1,auditory,0,,,,VP,1000.0,160.0,,,frecuente,1.1181473000906408,0,
14329,S46,18,Mujer,derecha,2,1,auditory,1,,,,EXP,1000.0,100.0,,,frecuente,0.888889400055632,1,
14330,S46,18,Mujer,derecha,2,1,auditory,2,,,,EXP,1600.0,160.0,,,frecuente,0.7568294000811875,1,
14331,S46,18,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,160.0,,,raro,0.6233534999191761,1,
14332,S46,18,Mujer,derecha,2,1,auditory,4,,,,EXP,1600.0,160.0,,,frecuente,1.1143563000950962,1,
14333,S46,18,Mujer,derecha,2,1,auditory,5,,,,VP,1600.0,100.0,,,raro,1.977157599991188,1,
14334,S46,18,Mujer,derecha,2,1,auditory,6,,,,VP,1600.0,100.0,,,frecuente,1.6293466000352057,0,
14335,S46,18,Mujer,derecha,2,1,auditory,7,,,,EXP,1000.0,100.0,,,frecuente,1.7557433999609202,1,
15216,S47,18,Mujer,derecha,2,0,visual,0,VP,0.0,135.0,,,,,,frecuente,2.465897799935192,0,
15217,S47,18,Mujer,derecha,2,0,visual,1,EXP,90.0,135.0,,,,,,frecuente,0.1816414999775588,1,
15218,S47,18,Mujer,derecha,2,0,visual,2,EXP,0.0,45.0,,,,,,raro,0.0781756998039782,0,
15219,S47,18,Mujer,derecha,2,0,visual,3,EXP,0.0,45.0,,,,,,frecuente,0.1825952001381665,1,
15220,S47,18,Mujer,derecha,2,0,visual,4,VP,90.0,45.0,,,,,,frecuente,0.3445252999663353,0,
15221,S47,18,Mujer,derecha,2,0,visual,5,EXP,90.0,135.0,,,,,,frecuente,0.2518190999981016,1,
15222,S47,18,Mujer,derecha,2,0,visual,6,VP,0.0,135.0,,,,,,raro,0.2424705999437719,1,
15223,S47,18,Mujer,derecha,2,0,visual,7,VP,90.0,45.0,,,,,,raro,0.1838981001637876,1,
15224,S47,18,Mujer,derecha,2,1,auditory,0,,,,EXP,1000.0,100.0,,,raro,0.6053804000839591,0,
15225,S47,18,Mujer,derecha,2,1,auditory,1,,,,EXP,1600.0,160.0,,,frecuente,0.2248147001955658,1,
15226,S47,18,Mujer,derecha,2,1,auditory,2,,,,VP,1000.0,160.0,,,frecuente,0.1850498998537659,0,
15227,S47,18,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.1153750999365001,0,
15228,S47,18,Mujer,derecha,2,1,auditory,4,,,,EXP,1600.0,160.0,,,raro,0.2081832000985741,0,
15229,S47,18,Mujer,derecha,2,1,auditory,5,,,,VP,1600.0,100.0,,,frecuente,1.510261599905789,0,
15230,S47,18,Mujer,derecha,2,1,auditory,6,,,,EXP,1000.0,100.0,,,frecuente,1.3206245000474155,1,
15231,S47,18,Mujer,derecha,2,1,auditory,7,,,,VP,1600.0,100.0,,,raro,0.0955923001747578,1,
16112,S48,20,Mujer,derecha,2,0,visual,0,EXP,90.0,135.0,,,,,,frecuente,3.3961205999949016,1,
16113,S48,20,Mujer,derecha,2,0,visual,1,VP,90.0,45.0,,,,,,frecuente,2.042907099996228,0,
16114,S48,20,Mujer,derecha,2,0,visual,2,EXP,0.0,45.0,,,,,,frecuente,0.8730362000060268,1,
16115,S48,20,Mujer,derecha,2,0,visual,3,VP,0.0,135.0,,,,,,frecuente,0.1383522000396624,0,
16116,S48,20,Mujer,derecha,2,0,visual,4,VP,0.0,135.0,,,,,,frecuente,1.0057486000005156,0,
16117,S48,20,Mujer,derecha,2,0,visual,5,EXP,90.0,135.0,,,,,,frecuente,0.6577496000099927,1,
16118,S48,20,Mujer,derecha,2,0,visual,6,EXP,0.0,45.0,,,,,,frecuente,0.3697459999821149,1,
16119,S48,20,Mujer,derecha,2,0,visual,7,VP,90.0,45.0,,,,,,frecuente,0.2771118000382557,0,
16120,S48,20,Mujer,derecha,2,1,auditory,0,,,,EXP,1000.0,100.0,,,frecuente,0.4142621000064537,1,
16121,S48,20,Mujer,derecha,2,1,auditory,1,,,,VP,1000.0,160.0,,,frecuente,0.3529631000128574,0,
16122,S48,20,Mujer,derecha,2,1,auditory,2,,,,VP,1600.0,100.0,,,raro,4.159640399971977,1,
16123,S48,20,Mujer,derecha,2,1,auditory,3,,,,VP,1600.0,100.0,,,frecuente,0.5083791999495588,0,
16124,S48,20,Mujer,derecha,2,1,auditory,4,,,,VP,1000.0,160.0,,,frecuente,0.4084405999747105,0,
16125,S48,20,Mujer,derecha,2,1,auditory,5,,,,EXP,1600.0,160.0,,,frecuente,0.10050289996434,1,
16126,S48,20,Mujer,derecha,2,1,auditory,6,,,,EXP,1600.0,160.0,,,frecuente,0.7471151999779977,1,
16127,S48,20,Mujer,derecha,2,1,auditory,7,,,,EXP,1000.0,100.0,,,raro,1.0979011000017636,0,
17008,S49,18,Mujer,izquierda,2,0,auditory,0,,,,VP,1600.0,100.0,,,frecuente,1.8423441001214087,0,
17009,S49,18,Mujer,izquierda,2,0,auditory,1,,,,EXP,1000.0,100.0,,,frecuente,0.397679700050503,1,
17010,S49,18,Mujer,izquierda,2,0,auditory,2,,,,VP,1600.0,100.0,,,frecuente,1.3478810000233352,0,
17011,S49,18,Mujer,izquierda,2,0,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.5821242001838982,0,
17012,S49,18,Mujer,izquierda,2,0,auditory,4,,,,EXP,1000.0,100.0,,,frecuente,0.3825250999070704,1,
17013,S49,18,Mujer,izquierda,2,0,auditory,5,,,,EXP,1600.0,160.0,,,frecuente,2.2008189000189304,1,
17014,S49,18,Mujer,izquierda,2,0,auditory,6,,,,EXP,1600.0,160.0,,,frecuente,0.5174487000331283,1,
17015,S49,18,Mujer,izquierda,2,0,auditory,7,,,,VP,1000.0,160.0,,,raro,0.5456195999868214,1,
17016,S49,18,Mujer,izquierda,2,1,visual,0,VP,0.0,45.0,,,,,,frecuente,1.381123499944806,0,
17017,S49,18,Mujer,izquierda,2,1,visual,1,EXP,0.0,135.0,,,,,,raro,1.38404899998568,0,
17018,S49,18,Mujer,izquierda,2,1,visual,2,EXP,90.0,45.0,,,,,,frecuente,0.3363079000264406,1,
17019,S49,18,Mujer,izquierda,2,1,visual,3,VP,0.0,45.0,,,,,,frecuente,0.4174533998593688,0,
17020,S49,18,Mujer,izquierda,2,1,visual,4,EXP,0.0,135.0,,,,,,raro,0.2419952000491321,0,
17021,S49,18,Mujer,izquierda,2,1,visual,5,VP,90.0,135.0,,,,,,raro,0.4440917000174522,1,
17022,S49,18,Mujer,izquierda,2,1,visual,6,VP,90.0,135.0,,,,,,raro,0.4859545000363141,1,
17023,S49,18,Mujer,izquierda,2,1,visual,7,EXP,90.0,45.0,,,,,,raro,0.7949202999006957,0,
17904,S50,18,Mujer,izquierda,2,0,auditory,0,,,,EXP,1000.0,160.0,,,frecuente,5.312142699956894,1,
17905,S50,18,Mujer,izquierda,2,0,auditory,1,,,,VP,1600.0,160.0,,,frecuente,0.8707054000115022,0,
17906,S50,18,Mujer,izquierda,2,0,auditory,2,,,,EXP,1600.0,100.0,,,frecuente,0.5317978999810293,1,
17907,S50,18,Mujer,izquierda,2,0,auditory,3,,,,VP,1600.0,160.0,,,frecuente,0.5836992000113241,0,
17908,S50,18,Mujer,izquierda,2,0,auditory,4,,,,VP,1000.0,100.0,,,frecuente,0.4126441000262275,0,
17909,S50,18,Mujer,izquierda,2,0,auditory,5,,,,EXP,1600.0,100.0,,,frecuente,0.5973093000357039,1,
17910,S50,18,Mujer,izquierda,2,0,auditory,6,,,,VP,1000.0,100.0,,,raro,1.2061236000154167,1,
17911,S50,18,Mujer,izquierda,2,0,auditory,7,,,,EXP,1000.0,160.0,,,frecuente,0.4310121000162326,1,
17912,S50,18,Mujer,izquierda,2,1,visual,0,VP,0.0,45.0,,,,,,frecuente,1.9357786999898965,0,
17913,S50,18,Mujer,izquierda,2,1,visual,1,EXP,90.0,45.0,,,,,,raro,1.1432952000177463,0,
17914,S50,18,Mujer,izquierda,2,1,visual,2,VP,90.0,135.0,,,,,,frecuente,1.2531597999623043,0,
17915,S50,18,Mujer,izquierda,2,1,visual,3,EXP,90.0,45.0,,,,,,raro,0.7902389999944717,0,
17916,S50,18,Mujer,izquierda,2,1,visual,4,EXP,0.0,135.0,,,,,,raro,0.7944620000198483,0,
17917,S50,18,Mujer,izquierda,2,1,visual,5,VP,90.0,135.0,,,,,,raro,0.9133385999593884,1,
17918,S50,18,Mujer,izquierda,2,1,visual,6,EXP,0.0,135.0,,,,,,frecuente,0.5527601999929175,1,
17919,S50,18,Mujer,izquierda,2,1,visual,7,VP,0.0,45.0,,,,,,frecuente,0.4003454000339843,0,
18800,S51,21,Mujer,derecha,2,0,visual,0,VP,0.0,135.0,,,,,,raro,3.85163399996236,1,
18801,S51,21,Mujer,derecha,2,0,visual,1,EXP,0.0,45.0,,,,,,frecuente,0.5885898999404162,1,
18802,S51,21,Mujer,derecha,2,0,visual,2,VP,0.0,135.0,,,,,,frecuente,0.8884984999895096,0,
18803,S51,21,Mujer,derecha,2,0,visual,3,VP,90.0,45.0,,,,,,frecuente,0.41089230007492,0,
18804,S51,21,Mujer,derecha,2,0,visual,4,EXP,0.0,45.0,,,,,,frecuente,0.2680138000287115,1,
18805,S51,21,Mujer,derecha,2,0,visual,5,VP,90.0,45.0,,,,,,frecuente,0.5150299000088125,0,
18806,S51,21,Mujer,derecha,2,0,visual,6,EXP,90.0,135.0,,,,,,frecuente,0.2960772998631,1,
18807,S51,21,Mujer,derecha,2,0,visual,7,EXP,90.0,135.0,,,,,,frecuente,0.2699351999908685,1,
18808,S51,21,Mujer,derecha,2,1,auditory,0,,,,VP,1000.0,160.0,,,raro,1.2829593000933528,1,
18809,S51,21,Mujer,derecha,2,1,auditory,1,,,,VP,1000.0,160.0,,,frecuente,0.4307404002174735,0,
18810,S51,21,Mujer,derecha,2,1,auditory,2,,,,EXP,1600.0,160.0,,,frecuente,0.4375644999090582,1,
18811,S51,21,Mujer,derecha,2,1,auditory,3,,,,EXP,1000.0,100.0,,,frecuente,1.0054655000567436,1,
18812,S51,21,Mujer,derecha,2,1,auditory,4,,,,EXP,1600.0,160.0,,,frecuente,0.3463401000481099,1,
18813,S51,21,Mujer,derecha,2,1,auditory,5,,,,VP,1600.0,100.0,,,frecuente,0.354756300104782,0,
18814,S51,21,Mujer,derecha,2,1,auditory,6,,,,EXP,1000.0,100.0,,,frecuente,0.3066128001082688,1,
18815,S51,21,Mujer,derecha,2,1,auditory,7,,,,VP,1600.0,100.0,,,frecuente,0.2973772999830544,0,
19696,S52,22,Mujer,derecha,2,0,visual,0,EXP,90.0,135.0,,,,,,frecuente,2.188346599927172,1,
19697,S52,22,Mujer,derecha,2,0,visual,1,VP,0.0,135.0,,,,,,frecuente,0.5275969000067562,0,
19698,S52,22,Mujer,derecha,2,0,visual,2,VP,0.0,135.0,,,,,,frecuente,0.8663258999586105,0,
19699,S52,22,Mujer,derecha,2,0,visual,3,VP,90.0,45.0,,,,,,frecuente,0.8578863999573514,0,
19700,S52,22,Mujer,derecha,2,0,visual,4,EXP,0.0,45.0,,,,,,frecuente,0.1863197999773547,1,
19701,S52,22,Mujer,derecha,2,0,visual,5,EXP,90.0,135.0,,,,,,frecuente,0.2831740999827161,1,
19702,S52,22,Mujer,derecha,2,0,visual,6,VP,90.0,45.0,,,,,,frecuente,0.2384779000421986,0,
19703,S52,22,Mujer,derecha,2,0,visual,7,EXP,0.0,45.0,,,,,,frecuente,0.1072471999796107,1,
19704,S52,22,Mujer,derecha,2,1,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,2.24594639998395,1,
19705,S52,22,Mujer,derecha,2,1,auditory,1,,,,EXP,1600.0,160.0,,,raro,1.3752537000691518,0,
19706,S52,22,Mujer,derecha,2,1,auditory,2,,,,VP,1600.0,100.0,,,raro,0.7602001000195742,1,
19707,S52,22,Mujer,derecha,2,1,auditory,3,,,,EXP,1000.0,100.0,,,frecuente,0.8254335999954492,1,
19708,S52,22,Mujer,derecha,2,1,auditory,4,,,,VP,1000.0,160.0,,,frecuente,0.4905422999290749,0,
19709,S52,22,Mujer,derecha,2,1,auditory,5,,,,VP,1000.0,160.0,,,raro,1.5085242999484765,1,
19710,S52,22,Mujer,derecha,2,1,auditory,6,,,,VP,1600.0,100.0,,,frecuente,0.4752767999889329,0,
19711,S52,22,Mujer,derecha,2,1,auditory,7,,,,EXP,1000.0,100.0,,,frecuente,0.8940940999891609,1,
20592,S53,19,Mujer,derecha,2,0,visual,0,EXP,0.0,135.0,,,,,,frecuente,2.9265427000063937,1,
20593,S53,19,Mujer,derecha,2,0,visual,1,EXP,90.0,45.0,,,,,,frecuente,1.7937105000019071,1,
20594,S53,19,Mujer,derecha,2,0,visual,2,VP,90.0,135.0,,,,,,frecuente,0.7364968999900157,0,
20595,S53,19,Mujer,derecha,2,0,visual,3,VP,0.0,45.0,,,,,,frecuente,0.8847385999979451,0,
20596,S53,19,Mujer,derecha,2,0,visual,4,VP,90.0,135.0,,,,,,frecuente,2.635005500007537,0,
20597,S53,19,Mujer,derecha,2,0,visual,5,VP,0.0,45.0,,,,,,raro,1.8262677999882728,1,
20598,S53,19,Mujer,derecha,2,0,visual,6,EXP,0.0,135.0,,,,,,frecuente,0.469722299996647,1,
20599,S53,19,Mujer,derecha,2,0,visual,7,EXP,90.0,45.0,,,,,,frecuente,0.5634955999994418,1,
20600,S53,19,Mujer,derecha,2,1,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,1.861155199992936,1,
20601,S53,19,Mujer,derecha,2,1,auditory,1,,,,VP,1000.0,160.0,,,frecuente,0.8256693000002997,0,
20602,S53,19,Mujer,derecha,2,1,auditory,2,,,,VP,1600.0,100.0,,,frecuente,0.9558404999988852,0,
20603,S53,19,Mujer,derecha,2,1,auditory,3,,,,VP,1600.0,100.0,,,frecuente,1.4640564000001175,0,
20604,S53,19,Mujer,derecha,2,1,auditory,4,,,,EXP,1000.0,100.0,,,raro,0.6574381000100402,0,
20605,S53,19,Mujer,derecha,2,1,auditory,5,,,,EXP,1000.0,100.0,,,raro,1.799169999998412,0,
20606,S53,19,Mujer,derecha,2,1,auditory,6,,,,EXP,1600.0,160.0,,,frecuente,0.9830097999947612,1,
20607,S53,19,Mujer,derecha,2,1,auditory,7,,,,VP,1000.0,160.0,,,frecuente,2.4980557999952,0,
21488,S54,20,Mujer,derecha,2,0,visual,0,VP,0.0,45.0,,,,,,frecuente,4.337272199999461,0,
21489,S54,20,Mujer,derecha,2,0,visual,1,VP,90.0,135.0,,,,,,frecuente,0.5594527999992351,0,
21490,S54,20,Mujer,derecha,2,0,visual,2,VP,0.0,45.0,,,,,,frecuente,0.2670118999994884,0,
21491,S54,20,Mujer,derecha,2,0,visual,3,EXP,90.0,45.0,,,,,,frecuente,1.1870430999997552,1,
21492,S54,20,Mujer,derecha,2,0,visual,4,EXP,90.0,45.0,,,,,,frecuente,0.4974989000002097,1,
21493,S54,20,Mujer,derecha,2,0,visual,5,EXP,0.0,135.0,,,,,,frecuente,0.5313613000007535,1,
21494,S54,20,Mujer,derecha,2,0,visual,6,EXP,0.0,135.0,,,,,,frecuente,0.4595511999996233,1,
21495,S54,20,Mujer,derecha,2,0,visual,7,VP,90.0,135.0,,,,,,raro,0.5948128999998517,1,
21496,S54,20,Mujer,derecha,2,1,auditory,0,,,,VP,1000.0,160.0,,,frecuente,1.29260129999966,0,
21497,S54,20,Mujer,derecha,2,1,auditory,1,,,,EXP,1600.0,160.0,,,frecuente,0.4742880000003424,1,
21498,S54,20,Mujer,derecha,2,1,auditory,2,,,,EXP,1000.0,100.0,,,frecuente,0.4733706999995775,1,
21499,S54,20,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.3357090999998036,0,
21500,S54,20,Mujer,derecha,2,1,auditory,4,,,,EXP,1600.0,160.0,,,frecuente,0.3047394999994139,1,
21501,S54,20,Mujer,derecha,2,1,auditory,5,,,,VP,1600.0,100.0,,,frecuente,0.3868151000006037,0,
21502,S54,20,Mujer,derecha,2,1,auditory,6,,,,VP,1600.0,100.0,,,frecuente,0.2632839999996577,0,
21503,S54,20,Mujer,derecha,2,1,auditory,7,,,,EXP,1000.0,100.0,,,frecuente,0.3219027999994068,1,
22384,S55,19,Mujer,derecha,2,0,visual,0,VP,90.0,135.0,,,,,,frecuente,3.5512189000000944,0,
22385,S55,19,Mujer,derecha,2,0,visual,1,EXP,0.0,135.0,,,,,,frecuente,0.3600457000002279,1,
22386,S55,19,Mujer,derecha,2,0,visual,2,VP,90.0,135.0,,,,,,frecuente,0.660802600000352,0,
22387,S55,19,Mujer,derecha,2,0,visual,3,EXP,90.0,45.0,,,,,,frecuente,2.0238050000007206,1,
22388,S55,19,Mujer,derecha,2,0,visual,4,VP,0.0,45.0,,,,,,frecuente,1.4136843999995108,0,
22389,S55,19,Mujer,derecha,2,0,visual,5,EXP,90.0,45.0,,,,,,frecuente,0.4444991999998819,1,
22390,S55,19,Mujer,derecha,2,0,visual,6,EXP,0.0,135.0,,,,,,frecuente,0.9690575000004172,1,
22391,S55,19,Mujer,derecha,2,0,visual,7,VP,0.0,45.0,,,,,,raro,0.2663017000004402,1,
22392,S55,19,Mujer,derecha,2,1,auditory,0,,,,EXP,1000.0,160.0,,,frecuente,0.5733043999998699,1,
22393,S55,19,Mujer,derecha,2,1,auditory,1,,,,VP,1600.0,160.0,,,frecuente,0.5217569999995249,0,
22394,S55,19,Mujer,derecha,2,1,auditory,2,,,,VP,1600.0,160.0,,,frecuente,0.6405465999996522,0,
22395,S55,19,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,100.0,,,raro,1.6088976999999431,1,
22396,S55,19,Mujer,derecha,2,1,auditory,4,,,,EXP,1000.0,160.0,,,raro,0.3585591000000931,0,
22397,S55,19,Mujer,derecha,2,1,auditory,5,,,,EXP,1600.0,100.0,,,frecuente,0.3693704000006619,1,
22398,S55,19,Mujer,derecha,2,1,auditory,6,,,,VP,1000.0,100.0,,,frecuente,0.1868635999999242,0,
22399,S55,19,Mujer,derecha,2,1,auditory,7,,,,EXP,1600.0,100.0,,,frecuente,1.8723571999998967,1,
23280,S56,22,Mujer,derecha,2,0,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,4.515128599945456,1,
23281,S56,22,Mujer,derecha,2,0,auditory,1,,,,VP,1600.0,100.0,,,frecuente,1.0211610000114888,0,
23282,S56,22,Mujer,derecha,2,0,auditory,2,,,,VP,1000.0,160.0,,,raro,0.7286043998319656,1,
23283,S56,22,Mujer,derecha,2,0,auditory,3,,,,VP,1600.0,100.0,,,frecuente,0.5585697998758405,0,
23284,S56,22,Mujer,derecha,2,0,auditory,4,,,,EXP,1000.0,100.0,,,frecuente,1.7826423000078648,1,
23285,S56,22,Mujer,derecha,2,0,auditory,5,,,,VP,1000.0,160.0,,,raro,0.5147821002174169,1,
23286,S56,22,Mujer,derecha,2,0,auditory,6,,,,EXP,1600.0,160.0,,,frecuente,0.4972805001307279,1,
23287,S56,22,Mujer,derecha,2,0,auditory,7,,,,EXP,1000.0,100.0,,,frecuente,1.0505975000560284,1,
23288,S56,22,Mujer,derecha,2,1,visual,0,VP,90.0,135.0,,,,,,raro,3.329646000172943,1,
23289,S56,22,Mujer,derecha,2,1,visual,1,EXP,90.0,45.0,,,,,,raro,0.904392700176686,0,
23290,S56,22,Mujer,derecha,2,1,visual,2,VP,0.0,45.0,,,,,,raro,0.6180337998084724,1,
23291,S56,22,Mujer,derecha,2,1,visual,3,EXP,0.0,135.0,,,,,,frecuente,0.5046975000295788,1,
23292,S56,22,Mujer,derecha,2,1,visual,4,VP,0.0,45.0,,,,,,raro,0.790353300049901,1,
23293,S56,22,Mujer,derecha,2,1,visual,5,EXP,90.0,45.0,,,,,,raro,0.6308602001518011,0,
23294,S56,22,Mujer,derecha,2,1,visual,6,VP,90.0,135.0,,,,,,frecuente,2.0076379000674933,0,
